acp_sk_auditoria_cpi,acp_tx_business_key,cpi_sk_cpi,cpi_id_orgao,cpi_tx_sigla,cpi_tx_nome,cpi_tx_apelido,cpi_tx_tipo,cpi_tx_tipo_descricao,cpi_tx_tipo_orgao,cpi_tx_abrangencia,cpi_tx_situacao_origem,cpi_tx_status_analitico,cpi_dt_inicio,cpi_dt_fim,cpi_nr_ano_inicio,leg_id_legislatura,acp_tx_cobertura_legislatura,acp_fl_cpi_historica_fora_janela_legislatura,acp_fl_legislatura_pendente_revisao,cpi_tx_uri,acp_qt_dias_duracao_cpi,acp_qt_relacoes_eventos,acp_qt_relacoes_distintas,acp_qt_eventos_distintos,acp_dt_primeiro_evento,acp_dt_ultimo_evento,acp_qt_dias_entre_primeiro_ultimo_evento,acp_qt_relacoes_diretas,acp_qt_relacoes_semanticas,acp_qt_alta_confianca,acp_qt_eventos_realizados,acp_qt_relacoes_high,acp_qt_relacoes_medium,acp_vl_pct_relacoes_alta_confianca,acp_vl_pct_relacoes_diretas,acp_vl_pct_eventos_realizados,acp_vl_pct_dimensoes_completas,acp_nr_rank_eventos_relacionados,cpi_fl_mista,cpi_fl_ativa,cpi_fl_data_inicio_informada,cpi_fl_data_fim_informada,cpi_fl_legislatura_identificada,cpi_fl_id_valido,cpi_fl_nome_informado,cpi_fl_tipo_cpi_valido,cpi_fl_periodo_valido,acp_fl_periodo_cpi_consistente,acp_fl_possui_evento_relacionado,acp_fl_possui_relacao_direta,acp_fl_possui_relacao_semantica,acp_fl_possui_alta_confianca,acp_fl_possui_evento_realizado,acp_fl_dimensoes_principais_completas,acp_fl_registro_valido_marts,acp_qt_cpi_encontrada_gold,acp_qt_evento_encontrado_gold,acp_qt_data_encontrada_gold,acp_qt_dimensoes_completas,cpi_aud_id_execucao_gold,cpi_aud_dh_processamento_gold,cpi_aud_tx_hash_registro_gold,acp_qt_execucoes_gold_eventos,acp_dh_ultimo_processamento_gold_eventos,aud_id_execucao_marts,aud_dh_processamento_marts,aud_tx_versao_pipeline_marts,aud_tx_hash_registro_marts
41adefa80327159ba20be23d357d1a7ee5c0bfd399aff792efa58ac2cf8bb349,6469,41adefa80327159ba20be23d357d1a7ee5c0bfd399aff792efa58ac2cf8bb349,6469,CPINDIO,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR AS CAUSAS, AS CONSEQÜÊNCIAS E OS RESPONSÁVEIS PELA MORTE DE CRIANÇAS INDÍGENAS POR SUBNUTRIÇÃO DE 2005 A 2007.",CPI - SUBNUTRIÇÃO DE CRIANÇAS INDÍGENAS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2007-06-19,2008-06-03,2007,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/6469,350,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,48,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,4f4895f0b0939b71531295e40ae2fd2663f50c080e405ae3aa640fbe22b9acbb,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,35d4df976f3e15cc4db8968895b8acd0da01a1fd07bedf5a0d233c4c5b9efd78
d0ea0d6614baa70399ef613e22e330586d47b55ad492af4c84e3fd2fa21335b0,525409,d0ea0d6614baa70399ef613e22e330586d47b55ad492af4c84e3fd2fa21335b0,525409,CPINIKE,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A APURAR A REGULARIDADE DO CONTRATO CELEBRADO ENTRE A CBF E A NIKE.,CPI - CBF/NIKE,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2000-10-04,2001-06-13,2000,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/525409,252,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,49,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,8c47bce9e92df9fbaa0c98c6ffd86b6c45819e2d9d73cf3504f3a98d687b59cb,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,9b762053e09febd227bef2e1aa9b7611cc06e3bba222cf1eaf1821b8dabfe591
fe9032c04116e84184fb1d1dfba77e490641c02a7d05ca61e7a171ab352315b0,535409,fe9032c04116e84184fb1d1dfba77e490641c02a7d05ca61e7a171ab352315b0,535409,CPINIKE,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A APURAR A REGULARIDADE DO CONTRATO CELEBRADO ENTRE A CBF E A NIKE.,CPI - CBF/NIKE,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2000-10-04,2001-06-13,2000,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/535409,252,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,49,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,6fa5526c075b10910de27b8112b02e77c33a3dc72ed09283d5c9ddf34b1394cc,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,20bb5e4c438d5898f99cd6ab5903cedc46e0860fac01d8662f41823b04f4e91d
09957ae4dbad578a1982de301abd04ec0937f78aa78c1c9252bceaeb5456e16b,5409,09957ae4dbad578a1982de301abd04ec0937f78aa78c1c9252bceaeb5456e16b,5409,CPINIKE,COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A APURAR A REGULARIDADE DO CONTRATO CELEBRADO ENTRE A CBF E A NIKE.,CPI - CBF/NIKE,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2000-10-04,2001-06-13,2000,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/5409,252,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,49,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,a23e9422c116c667dd42c52b0418f0a5e36cac07e09edb9aa035571e2c666886,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,b23f5aeb1e2b905973da141508bf6621551d354956b41a0ab246d9875dfc3b05
9f7d6c592470f09f2897a0e818853e35872b2177c5a36e998477bae67366fc34,535426,9f7d6c592470f09f2897a0e818853e35872b2177c5a36e998477bae67366fc34,535426,CPIOBRAS,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \"INVESTIGAR AS POSSÍVEIS IRREGULARIDADES ATENTATÓRIAS AOS PRINCÍPIOS CONSTITUCIONAIS DA LEGALIDADE, DA MORALIDADE ADMINISTRATIVA E DA ECONOMICIDADE, NAS OBRAS INICIADAS E NÃO CONCLUÍDAS E NOS BENS IMÓVEIS QUE NÃO ESTÃO SENDO UTILIZADOS, OU UTILIZADOS INADEQUADAMENTE, PELA ADMINISTRAÇÃO FEDERAL\".",CPI - OBRAS INACABADAS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2001-04-02,2001-11-08,2001,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/535426,220,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,50,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,4e45b2365f85b1051133dc00a904a51a60751cc11b143e7cb39debfbbba18b5e,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,b6bbd91bfe14925370931275acad3ab96c87481e5ee48726c1c85673ba63129f
1020a49b41b8d5180b49f12abfb8932fe1ef56ca254755a34a0f96fec1d6b6d0,5426,1020a49b41b8d5180b49f12abfb8932fe1ef56ca254755a34a0f96fec1d6b6d0,5426,CPIOBRAS,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \"INVESTIGAR AS POSSÍVEIS IRREGULARIDADES ATENTATÓRIAS AOS PRINCÍPIOS CONSTITUCIONAIS DA LEGALIDADE, DA MORALIDADE ADMINISTRATIVA E DA ECONOMICIDADE, NAS OBRAS INICIADAS E NÃO CONCLUÍDAS E NOS BENS IMÓVEIS QUE NÃO ESTÃO SENDO UTILIZADOS, OU UTILIZADOS INADEQUADAMENTE, PELA ADMINISTRAÇÃO FEDERAL\".",CPI - OBRAS INACABADAS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2001-04-02,2001-11-08,2001,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/5426,220,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,50,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,cbd503322cb56b6193b864814ce370818db3c7a15662d5ed40d322115aed1f05,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,dce2a4d6cc43b31aea12511cd271f3f388576b0b826a0a4c10c0647e3209ef41
8fca89d3d5db43ec097db77446f4c1f8b5da423dc00a6239e8578faa098c350c,525426,8fca89d3d5db43ec097db77446f4c1f8b5da423dc00a6239e8578faa098c350c,525426,CPIOBRAS,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A \"INVESTIGAR AS POSSÍVEIS IRREGULARIDADES ATENTATÓRIAS AOS PRINCÍPIOS CONSTITUCIONAIS DA LEGALIDADE, DA MORALIDADE ADMINISTRATIVA E DA ECONOMICIDADE, NAS OBRAS INICIADAS E NÃO CONCLUÍDAS E NOS BENS IMÓVEIS QUE NÃO ESTÃO SENDO UTILIZADOS, OU UTILIZADOS INADEQUADAMENTE, PELA ADMINISTRAÇÃO FEDERAL\".",CPI - OBRAS INACABADAS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2001-04-02,2001-11-08,2001,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/525426,220,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,50,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,5b9be38b650877137c2e283fa8497a66f3461b2b5359cdffeeb1f309f662bca9,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,38a909d026ecd3bc82c9c3fa8b7840ba67909ceca09908aead923a201d31f60d
c7781c67b610b9fc4f887706bfe953a7e0c6cdb2fab2eb1d4633276a06df19d2,538734,c7781c67b610b9fc4f887706bfe953a7e0c6cdb2fab2eb1d4633276a06df19d2,538734,CPIOLEO,"COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR AS ORIGENS DAS MANCHAS DE ÓLEO QUE SE ESPALHAM PELO LITORAL DO NORDESTE, BEM COMO AVALIAR AS MEDIDAS QUE ESTÃO SENDO TOMADAS PELOS ÓRGÃOS COMPETENTES, APURAR RESPONSABILIDADES PELO VAZAMENTO E PROPOR AÇÕES QUE MITIGUEM OU CESSEM OS ATUAIS DANOS E A OCORRÊNCIA DE NOVOS ACIDENTES",CPI - DERRAMAMENTO DE ÓLEO NO NORDESTE,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,EXTINTA,ENCERRADA_COM_DATA_FIM,2019-11-13,2021-05-18,2019,56,LEGISLATURA_IDENTIFICADA,false,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/538734,552,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,51,false,false,true,true,true,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,efb5dd3f1b3f543a079306f54e4ba333fd6cb8392d657e460eeac935ab94a2af,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,b952db153db62ea51c6075854439249def64814bebefd8df2af6f1e562a5ba52
13f4a71448ac293fe4b43f113a92769cd2d4c35926cd798cfb8ead205cc1e948,536115,13f4a71448ac293fe4b43f113a92769cd2d4c35926cd798cfb8ead205cc1e948,536115,CPIORGAO,COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR A ATUAÇÃO DE ORGANIZAÇÕES CRIMINOSAS ATUANTES NO TRÁFICO DE ÓRGÃOS HUMANOS.,CPI - TRÁFICO DE ÓRGÃOS HUMANOS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2003-12-03,2004-11-09,2003,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/536115,342,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,52,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,d80e3d5eee79ed3fdce5c26a408c6b53bcd4ea9b07521597ea7e71f484c0272f,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,74005ac9d1085eee513a2d93e88453c07c9428c9eb9157478061d651a8b8c758
e005cb537166e76484246bfea6a035fcf5ea8f029f61c3f7fdfedf68d1aea345,526115,e005cb537166e76484246bfea6a035fcf5ea8f029f61c3f7fdfedf68d1aea345,526115,CPIORGAO,COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR A ATUAÇÃO DE ORGANIZAÇÕES CRIMINOSAS ATUANTES NO TRÁFICO DE ÓRGÃOS HUMANOS.,CPI - TRÁFICO DE ÓRGÃOS HUMANOS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,PARECER APROVADO,ENCERRADA_COM_DATA_FIM,2003-12-03,2004-11-09,2003,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/526115,342,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,52,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,ab915a5b6bfc949aaa171ee3ca3c76b3118237243becac3dc85d4e912a056160,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,7e485ce6f5adacc5cae29a87f3a5295a469e23ad0c00529a9773ecc0341473bf
0ac90a7368b506fee345c70d8ddd6c7f9370cb70c15f655780746ec89b6269d9,6115,0ac90a7368b506fee345c70d8ddd6c7f9370cb70c15f655780746ec89b6269d9,6115,CPIORGAO,COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR A ATUAÇÃO DE ORGANIZAÇÕES CRIMINOSAS ATUANTES NO TRÁFICO DE ÓRGÃOS HUMANOS.,CPI - TRÁFICO DE ÓRGÃOS HUMANOS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2003-12-03,2004-11-09,2003,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/6115,342,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,52,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,5d1c200961de304e9b02f90d16d01a9994307d4aec128871e518497948e3b623,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,032334e598800b4ca529bdd57581a10cba4a038881007e919ae39703dd30e569
9d089db47c8bf08950e36d5d816c944008242930bfb9a87783d93bed36102c91,537487,9d089db47c8bf08950e36d5d816c944008242930bfb9a87783d93bed36102c91,537487,CPIORTES,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR A CARTELIZAÇÃO NA FIXAÇÃO DE PREÇOS E DISTRIBUIÇÃO DE ÓRTESES E PRÓTESES, INCLUSIVE, COM A CRIAÇÃO DE ARTIFICIAL DIRECIONAMENTO DA DEMANDA E CAPTURA DOS SERVIÇOS MÉDICOS POR INTERESSES PRIVADOS - MÁFIA DAS ÓRTESES E PRÓTESES NO BRASIL",CPI - MÁFIA DAS ÓRTESES E PRÓTESES NO BRASIL,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,PARECER APROVADO,ENCERRADA_COM_DATA_FIM,2015-03-04,2015-07-15,2015,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/537487,133,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,53,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,04dcc751c9dffa63dfe1d6e0fee01b4458e5f2be6dc4ac7679a48748c95ee356,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,424dcf71c35b5ab3dadda96204f22edf323f4b946d065c453a26ce7d19eb8b4c
ecd166c7d48bf70c761d74c3c0c2fa8228c7480764b30412703c5076a557ec0e,538212,ecd166c7d48bf70c761d74c3c0c2fa8228c7480764b30412703c5076a557ec0e,538212,CPIPARA,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR O VAZAMENTO DAS BACIAS DE REJEITOS DE MINERAÇÃO, NO MUNICÍPIO DE BARCARENA NO ESTADO DO PARÁ",CPI - VAZAMENTO DE MINERAÇÃO EM BARCARENA / PARÁ,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,EXTINTA,ENCERRADA_COM_DATA_FIM,2018-07-03,2019-01-31,2018,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/538212,212,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,54,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,922e257fec84419232cc7e71edbba4d6df4f51f9678ad690ce6ead990a5ec285,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,f1332aa6ed98d60fe72c8e6a54f7ce2eed44c42d993d7deb1bccd618fa2f6599
d1e76bdf74c1cf1ee339b51ab735303c6a50bcb9b524d66964317971c04ffd0c,537337,d1e76bdf74c1cf1ee339b51ab735303c6a50bcb9b524d66964317971c04ffd0c,537337,CPIPETRO,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR A PRÁTICA DE ATOS ILÍCITOS E IRREGULARES NO ÂMBITO DA EMPRESA PETRÓLEO BRASILEIRO S/A (PETROBRAS), ENTRE OS ANOS DE 2005 E 2015, RELACIONADOS A SUPERFATURAMENTO E GESTÃO TEMERÁRIA NA CONSTRUÇÃO DE REFINARIAS NO BRASIL; À CONSTITUIÇÃO DE EMPRESAS SUBSIDIÁRIAS E SOCIEDADES DE PROPÓSITO ESPECÍFICO PELA PETROBRAS COM O FIM DE PRATICAR ATOS ILÍCITOS; AO SUPERFATURAMENTO E GESTÃO TEMERÁRIA NA CONSTRUÇÃO E AFRETAMENTO DE NAVIOS DE TRANSPORTE, NAVIOS-PLATAFORMA E NAVIOS-SONDA; A IRREGULARIDADES NA OPERAÇÃO DA COMPANHIA SETE BRASIL E NA VENDA DE ATIVOS DA PETROBRAS NA ÁFRICA",CPI - PETROBRAS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,PARECER APROVADO,ENCERRADA_COM_DATA_FIM,2015-02-05,2015-10-22,2015,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/537337,259,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,55,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,c6adb80306929d4f62fe320bd5e51603ca20911f62a3c506d1862795a4548b86,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,b61f4101cf702ce92f73ea38709695f239381ddf84a03d3cd353c8382ac714c8
521b22df776d66131766a8ff751aacc9702cec1538b74426870b5087356adea8,539461,521b22df776d66131766a8ff751aacc9702cec1538b74426870b5087356adea8,539461,CPIPIRAM,"COMISSÃO PARLAMENTAR DE INQUÉRITO DESTINADA A INVESTIGAR INDÍCIOS DE OPERAÇÕES FRAUDULENTAS SOFISTICADAS NA GESTÃO DE DIVERSAS EMPRESAS DE SERVIÇOS FINANCEIROS QUE PROMETEM GERAR PATRIMÔNIO POR MEIO DE GESTÃO DE CRIPTOMOEDAS, COM DIVULGAÇÃO DE INFORMAÇÕES FALSAS SOBRE PROJETOS OU SERVIÇOS E PROMESSA DE RENTABILIDADE ANORMALMENTE ALTA OU GARANTIDA E INEXISTÊNCIA DE TAXAS, MAS CONSTITUINDO-SE EM SISTEMA DE REMUNERAÇÃO ALIMENTADO PELA ENTRADA DE NOVOS PARTICIPANTES (O QUE TEM TRAZIDO PREJUÍZOS VULTOSOS AOS INVESTIDORES E A TODA A SOCIEDADE, ENTRE OS ANOS DE 2019 E 2022)",CPI - PIRÂMIDES FINANCEIRAS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,EXTINTA,ENCERRADA_COM_DATA_FIM,2023-05-17,2023-10-09,2023,57,LEGISLATURA_IDENTIFICADA,false,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/539461,145,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,56,false,false,true,true,true,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,66d52bb84805c57491046b2c4d46ab879e971da832e71eb643b4e6bf1449c88c,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,d22a998f114cfeef24eb622d9eaf84bd9931d05098f9998fbf92f520f4f136c8
04627e23b1fb2fe7dfadcc3cca2b70f46cade16cef6a9d4e899daea063b58bff,535997,04627e23b1fb2fe7dfadcc3cca2b70f46cade16cef6a9d4e899daea063b58bff,535997,CPIPIRAT,COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR FATOS RELACIONADOS À PIRATARIA DE PRODUTOS INDUSTRIALIZADOS E SONEGAÇÃO FISCAL.,CPI - PIRATARIA DE PRODUTOS INDUSTRIALIZADOS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,,ENCERRADA_COM_DATA_FIM,2003-05-13,2004-06-09,2003,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/535997,393,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,57,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,77ab1ef0560a7ba499d36049ba492600fbff0f6f0aa7e835a4c4eef768dd18ac,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,424560b5bbc55e7826c1c10e420b69467c514eaf77eef72f3fc226c23f249e84
e0d44bc5153e41a041a4557837d7e713a17b9be4bfaddc98f391f8dc803aaac3,525997,e0d44bc5153e41a041a4557837d7e713a17b9be4bfaddc98f391f8dc803aaac3,525997,CPIPIRAT,COMISSÃO PARLAMENTAR DE INQUÉRITO COM A FINALIDADE DE INVESTIGAR FATOS RELACIONADOS À PIRATARIA DE PRODUTOS INDUSTRIALIZADOS E SONEGAÇÃO FISCAL.,CPI - PIRATARIA DE PRODUTOS INDUSTRIALIZADOS,CPI,Comissão Parlamentar de Inquérito,COMISSÃO PARLAMENTAR DE INQUÉRITO,CÂMARA DOS DEPUTADOS,PARECER APROVADO,ENCERRADA_COM_DATA_FIM,2003-05-13,2004-06-09,2003,,CPI_HISTORICA_FORA_JANELA_56_57,true,false,https://dadosabertos.camara.leg.br/api/v2/orgaos/525997,393,0,0,0,,,,0,0,0,0,0,0,0.0,0.0,0.0,100.0,57,false,false,true,true,false,true,true,true,true,true,false,false,false,false,false,true,true,0,0,0,0,01c08fcd-97cd-4fa6-8ce0-a62cb83924cf,2026-06-02T16:08:26.853Z,83d026322820757ed03f1b0a3fa22cbfbbc25c027a2c9ae7bf1f342b555c4981,0,,c2595072-3a94-448f-80b7-ed0a72d93fa1,2026-06-02T16:37:41.238Z,marts_v1.0_cpi_audit,4fcbe3021111a186a692c4458f45df9289fa1647e1694021e4b8eba128c4dbf8
